Stage 3 Iter  9800 Time:2.2e+03 # Loss:1.62e+07, Loss_r:1.62e+07, Loss_b:3.55e+00, Loss_0:3.57e+00 # Valid:5.12e+08, RL2:2.67e+00
Stage 3 Iter  9900 Time:2.2e+03 # Loss:1.03e+07, Loss_r:1.03e+07, Loss_b:3.28e+00, Loss_0:3.37e+00 # Valid:1.07e+08, RL2:2.80e+00
Stage 3 Iter 10000 Time:2.2e+03 # Loss:5.76e+06, Loss_r:5.76e+06, Loss_b:3.52e+00, Loss_0:3.47e+00 # Valid:1.10e+07, RL2:2.89e+00
Stage 3 Iter 10100 Time:2.2e+03 # Loss:6.89e+06, Loss_r:6.89e+06, Loss_b:3.52e+00, Loss_0:3.75e+00 # Valid:6.76e+07, RL2:2.75e+00
Stage 3 Iter 10200 Time:2.2e+03 # Loss:3.97e+08, Loss_r:3.97e+08, Loss_b:3.52e+00, Loss_0:3.75e+00 # Valid:5.57e+09, RL2:2.78e+00
Stage 3 Iter 10300 Time:2.3e+03 # Loss:1.14e+07, Loss_r:1.14e+07, Loss_b:3.46e+00, Loss_0:3.59e+00 # Valid:1.65e+08, RL2:2.72e+00
Stage 3 Iter 10400 Time:2.3e+03 # Loss:8.00e+06, Loss_r:8.00e+06, Loss_b:3.83e+00, Loss_0:4.21e+00 # Valid:5.80e+07, RL2:3.00e+00
Stage 3 Iter 10500 Time:2.3e+03 # Loss:7.06e+06, Loss_r:7.06e+06, Loss_b:3.32e+00, Loss_0:3.59e+00 # Valid:1.73e+08, RL2:2.91e+00
Stage 3 Iter 10600 Time:2.3e+03 # Loss:1.09e+07, Loss_r:1.09e+07, Loss_b:3.81e+00, Loss_0:3.72e+00 # Valid:1.45e+09, RL2:2.99e+00
Stage 3 Iter 10700 Time:2.4e+03 # Loss:6.72e+06, Loss_r:6.72e+06, Loss_b:3.53e+00, Loss_0:3.25e+00 # Valid:9.65e+07, RL2:2.88e+00
Stage 3 Iter 10800 Time:2.4e+03 # Loss:2.61e+07, Loss_r:2.61e+07, Loss_b:3.53e+00, Loss_0:3.25e+00 # Valid:7.49e+07, RL2:2.77e+00
Stage 3 Iter 10900 Time:2.4e+03 # Loss:5.37e+06, Loss_r:5.37e+06, Loss_b:3.71e+00, Loss_0:3.59e+00 # Valid:1.40e+09, RL2:2.75e+00
Stage 3 Iter 11000 Time:2.4e+03 # Loss:1.00e+07, Loss_r:1.00e+07, Loss_b:3.58e+00, Loss_0:3.63e+00 # Valid:3.63e+08, RL2:2.82e+00
Stage 3 Iter 11100 Time:2.4e+03 # Loss:7.48e+06, Loss_r:7.48e+06, Loss_b:3.44e+00, Loss_0:3.73e+00 # Valid:7.25e+08, RL2:2.84e+00
Stage 3 Iter 11200 Time:2.5e+03 # Loss:8.31e+06, Loss_r:8.31e+06, Loss_b:3.33e+00, Loss_0:3.70e+00 # Valid:6.91e+07, RL2:2.89e+00
Stage 3 Iter 11300 Time:2.5e+03 # Loss:4.09e+06, Loss_r:4.09e+06, Loss_b:3.56e+00, Loss_0:3.68e+00 # Valid:8.47e+07, RL2:2.91e+00
Stage 3 Iter 11400 Time:2.5e+03 # Loss:1.05e+09, Loss_r:1.05e+09, Loss_b:3.56e+00, Loss_0:3.68e+00 # Valid:9.71e+08, RL2:2.79e+00
Stage 3 Iter 11500 Time:2.5e+03 # Loss:6.22e+06, Loss_r:6.22e+06, Loss_b:3.52e+00, Loss_0:3.46e+00 # Valid:7.01e+07, RL2:2.75e+00
Stage 3 Iter 11600 Time:2.6e+03 # Loss:5.05e+06, Loss_r:5.05e+06, Loss_b:3.48e+00, Loss_0:3.96e+00 # Valid:1.52e+09, RL2:2.82e+00
Stage 3 Iter 11700 Time:2.6e+03 # Loss:5.64e+06, Loss_r:5.64e+06, Loss_b:3.55e+00, Loss_0:3.75e+00 # Valid:1.52e+08, RL2:2.79e+00
Stage 3 Iter 11800 Time:2.6e+03 # Loss:8.00e+06, Loss_r:8.00e+06, Loss_b:3.14e+00, Loss_0:3.37e+00 # Valid:3.10e+08, RL2:2.75e+00
Stage 3 Iter 11900 Time:2.6e+03 # Loss:4.60e+06, Loss_r:4.60e+06, Loss_b:3.29e+00, Loss_0:3.39e+00 # Valid:6.22e+07, RL2:2.75e+00
