Iter 13300 Time:4.8e+03 # Loss:1.51e+03, Loss_r:1.18e+03, Loss_b:3.23e+00 # Valid:1.60e+03, RL2:8.25e+00
Iter 13400 Time:4.8e+03 # Loss:1.66e+03, Loss_r:1.33e+03, Loss_b:3.29e+00 # Valid:4.73e+03, RL2:8.89e+00
Iter 13500 Time:4.9e+03 # Loss:1.57e+03, Loss_r:1.25e+03, Loss_b:3.14e+00 # Valid:1.73e+03, RL2:8.85e+00
Iter 13600 Time:4.9e+03 # Loss:1.64e+03, Loss_r:1.33e+03, Loss_b:3.15e+00 # Valid:1.79e+03, RL2:8.59e+00
Iter 13700 Time:4.9e+03 # Loss:1.67e+03, Loss_r:1.33e+03, Loss_b:3.34e+00 # Valid:1.69e+03, RL2:8.88e+00
Iter 13800 Time:5.0e+03 # Loss:1.64e+03, Loss_r:1.31e+03, Loss_b:3.36e+00 # Valid:1.65e+03, RL2:8.83e+00
Iter 13900 Time:5.0e+03 # Loss:1.77e+03, Loss_r:1.45e+03, Loss_b:3.17e+00 # Valid:1.78e+03, RL2:8.77e+00
Iter 14000 Time:5.0e+03 # Loss:1.65e+03, Loss_r:1.33e+03, Loss_b:3.23e+00 # Valid:1.59e+03, RL2:8.58e+00
Iter 14100 Time:5.1e+03 # Loss:1.66e+03, Loss_r:1.32e+03, Loss_b:3.39e+00 # Valid:2.39e+03, RL2:8.84e+00
Iter 14200 Time:5.1e+03 # Loss:1.70e+03, Loss_r:1.38e+03, Loss_b:3.21e+00 # Valid:3.30e+03, RL2:8.81e+00
Iter 14300 Time:5.2e+03 # Loss:1.74e+03, Loss_r:1.40e+03, Loss_b:3.32e+00 # Valid:1.70e+03, RL2:8.63e+00
Iter 14400 Time:5.2e+03 # Loss:1.79e+03, Loss_r:1.46e+03, Loss_b:3.28e+00 # Valid:1.65e+03, RL2:8.37e+00
Iter 14500 Time:5.2e+03 # Loss:1.70e+03, Loss_r:1.38e+03, Loss_b:3.16e+00 # Valid:1.70e+03, RL2:8.30e+00
Iter 14600 Time:5.3e+03 # Loss:1.65e+03, Loss_r:1.32e+03, Loss_b:3.29e+00 # Valid:1.74e+03, RL2:8.44e+00
Iter 14700 Time:5.3e+03 # Loss:1.74e+03, Loss_r:1.40e+03, Loss_b:3.38e+00 # Valid:1.72e+03, RL2:8.12e+00
Iter 14800 Time:5.3e+03 # Loss:1.57e+03, Loss_r:1.25e+03, Loss_b:3.13e+00 # Valid:1.73e+03, RL2:8.64e+00
Iter 14900 Time:5.4e+03 # Loss:1.61e+03, Loss_r:1.29e+03, Loss_b:3.24e+00 # Valid:1.68e+03, RL2:8.56e+00
Iter 15000 Time:5.4e+03 # Loss:1.66e+03, Loss_r:1.32e+03, Loss_b:3.35e+00 # Valid:1.60e+03, RL2:8.68e+00
Iter 15100 Time:5.4e+03 # Loss:1.70e+03, Loss_r:1.36e+03, Loss_b:3.40e+00 # Valid:1.79e+03, RL2:8.64e+00
Iter 15200 Time:5.5e+03 # Loss:1.64e+03, Loss_r:1.32e+03, Loss_b:3.24e+00 # Valid:1.74e+03, RL2:8.78e+00
Iter 15300 Time:5.5e+03 # Loss:1.67e+03, Loss_r:1.36e+03, Loss_b:3.13e+00 # Valid:1.81e+03, RL2:8.54e+00
Iter 15400 Time:5.6e+03 # Loss:1.62e+03, Loss_r:1.30e+03, Loss_b:3.30e+00 # Valid:1.72e+03, RL2:8.57e+00
Iter 15500 Time:5.6e+03 # Loss:1.62e+03, Loss_r:1.30e+03, Loss_b:3.21e+00 # Valid:1.70e+03, RL2:8.77e+00
Iter 15600 Time:5.6e+03 # Loss:1.51e+03, Loss_r:1.21e+03, Loss_b:3.01e+00 # Valid:1.64e+03, RL2:9.38e+00
Iter 15700 Time:5.7e+03 # Loss:1.66e+03, Loss_r:1.34e+03, Loss_b:3.21e+00 # Valid:1.70e+03, RL2:8.88e+00
Iter 15800 Time:5.7e+03 # Loss:1.54e+03, Loss_r:1.22e+03, Loss_b:3.16e+00 # Valid:1.85e+03, RL2:8.92e+00
Iter 15900 Time:5.7e+03 # Loss:1.55e+03, Loss_r:1.21e+03, Loss_b:3.42e+00 # Valid:2.94e+03, RL2:9.60e+00
Iter 16000 Time:5.8e+03 # Loss:1.73e+03, Loss_r:1.40e+03, Loss_b:3.30e+00 # Valid:1.89e+03, RL2:8.90e+00
Iter 16100 Time:5.8e+03 # Loss:1.61e+03, Loss_r:1.29e+03, Loss_b:3.17e+00 # Valid:1.73e+03, RL2:9.20e+00
Iter 16200 Time:5.8e+03 # Loss:1.61e+03, Loss_r:1.29e+03, Loss_b:3.15e+00 # Valid:1.85e+03, RL2:9.00e+00
Iter 16300 Time:5.9e+03 # Loss:1.71e+03, Loss_r:1.37e+03, Loss_b:3.48e+00 # Valid:1.66e+03, RL2:8.90e+00
Iter 16400 Time:5.9e+03 # Loss:1.66e+03, Loss_r:1.33e+03, Loss_b:3.30e+00 # Valid:1.58e+03, RL2:9.20e+00
Iter 16500 Time:5.9e+03 # Loss:1.48e+03, Loss_r:1.16e+03, Loss_b:3.21e+00 # Valid:1.64e+03, RL2:9.08e+00
Iter 16600 Time:6.0e+03 # Loss:1.60e+03, Loss_r:1.27e+03, Loss_b:3.21e+00 # Valid:1.63e+03, RL2:9.66e+00
Iter 16700 Time:6.0e+03 # Loss:1.61e+03, Loss_r:1.28e+03, Loss_b:3.33e+00 # Valid:1.81e+03, RL2:8.20e+00
Iter 16800 Time:6.1e+03 # Loss:1.60e+03, Loss_r:1.27e+03, Loss_b:3.30e+00 # Valid:9.40e+03, RL2:9.30e+00
Iter 16900 Time:6.1e+03 # Loss:1.71e+03, Loss_r:1.38e+03, Loss_b:3.36e+00 # Valid:1.62e+03, RL2:8.34e+00
Iter 17000 Time:6.1e+03 # Loss:1.67e+03, Loss_r:1.34e+03, Loss_b:3.29e+00 # Valid:1.93e+03, RL2:8.51e+00
Iter 17100 Time:6.2e+03 # Loss:1.67e+03, Loss_r:1.32e+03, Loss_b:3.48e+00 # Valid:1.79e+03, RL2:9.31e+00
Iter 17200 Time:6.2e+03 # Loss:1.64e+03, Loss_r:1.31e+03, Loss_b:3.37e+00 # Valid:1.59e+03, RL2:9.09e+00
Iter 17300 Time:6.2e+03 # Loss:1.62e+03, Loss_r:1.29e+03, Loss_b:3.33e+00 # Valid:1.63e+03, RL2:8.98e+00
Iter 17400 Time:6.3e+03 # Loss:1.62e+03, Loss_r:1.28e+03, Loss_b:3.44e+00 # Valid:1.59e+03, RL2:8.90e+00
Iter 17500 Time:6.3e+03 # Loss:1.59e+03, Loss_r:1.26e+03, Loss_b:3.32e+00 # Valid:1.59e+03, RL2:8.85e+00
Iter 17600 Time:6.4e+03 # Loss:1.54e+03, Loss_r:1.22e+03, Loss_b:3.25e+00 # Valid:1.62e+03, RL2:9.75e+00
Iter 17700 Time:6.4e+03 # Loss:1.68e+03, Loss_r:1.35e+03, Loss_b:3.30e+00 # Valid:1.58e+03, RL2:9.28e+00
Iter 17800 Time:6.4e+03 # Loss:1.63e+03, Loss_r:1.30e+03, Loss_b:3.24e+00 # Valid:2.57e+03, RL2:9.00e+00
Iter 17900 Time:6.5e+03 # Loss:1.62e+03, Loss_r:1.31e+03, Loss_b:3.12e+00 # Valid:1.60e+03, RL2:8.98e+00
