Stage 2 Iter   640 Time:8.8e+00 # Loss:1.37e-05, Loss_r:1.37e-05, Loss_b:4.40e-05 # Valid:4.61e-05, RL2:1.14e-02
Stage 2 Iter   650 Time:8.9e+00 # Loss:1.24e-05, Loss_r:1.24e-05, Loss_b:4.40e-05 # Valid:4.81e-05, RL2:1.13e-02
Stage 2 Iter   660 Time:8.9e+00 # Loss:1.31e-05, Loss_r:1.31e-05, Loss_b:4.40e-05 # Valid:4.37e-05, RL2:1.24e-02
Stage 2 Iter   670 Time:9.0e+00 # Loss:1.89e-05, Loss_r:1.89e-05, Loss_b:4.40e-05 # Valid:5.33e-05, RL2:1.11e-02
Stage 2 Iter   680 Time:9.0e+00 # Loss:1.54e-05, Loss_r:1.54e-05, Loss_b:4.40e-05 # Valid:4.80e-05, RL2:1.14e-02
Stage 2 Iter   690 Time:9.1e+00 # Loss:1.35e-05, Loss_r:1.35e-05, Loss_b:4.40e-05 # Valid:4.55e-05, RL2:1.20e-02
Stage 2 Iter   700 Time:9.1e+00 # Loss:1.51e-05, Loss_r:1.51e-05, Loss_b:4.40e-05 # Valid:4.83e-05, RL2:1.14e-02
Stage 2 Iter   710 Time:9.2e+00 # Loss:1.48e-05, Loss_r:1.48e-05, Loss_b:4.40e-05 # Valid:4.57e-05, RL2:1.16e-02
Stage 2 Iter   720 Time:9.2e+00 # Loss:1.48e-05, Loss_r:1.48e-05, Loss_b:4.40e-05 # Valid:4.96e-05, RL2:1.20e-02
Stage 2 Iter   730 Time:9.3e+00 # Loss:1.54e-05, Loss_r:1.54e-05, Loss_b:4.40e-05 # Valid:4.45e-05, RL2:1.19e-02
Stage 2 Iter   740 Time:9.3e+00 # Loss:1.44e-05, Loss_r:1.44e-05, Loss_b:4.40e-05 # Valid:4.60e-05, RL2:1.15e-02
Stage 2 Iter   750 Time:9.4e+00 # Loss:1.24e-05, Loss_r:1.24e-05, Loss_b:4.40e-05 # Valid:4.36e-05, RL2:1.21e-02
Stage 2 Iter   760 Time:9.4e+00 # Loss:1.85e-05, Loss_r:1.85e-05, Loss_b:4.40e-05 # Valid:4.87e-05, RL2:1.17e-02
Stage 2 Iter   770 Time:9.5e+00 # Loss:1.47e-05, Loss_r:1.47e-05, Loss_b:4.40e-05 # Valid:4.46e-05, RL2:1.20e-02
Stage 2 Iter   780 Time:9.5e+00 # Loss:1.55e-05, Loss_r:1.55e-05, Loss_b:4.40e-05 # Valid:4.42e-05, RL2:1.16e-02
Stage 2 Iter   790 Time:9.6e+00 # Loss:1.69e-05, Loss_r:1.69e-05, Loss_b:4.40e-05 # Valid:4.71e-05, RL2:1.21e-02
Stage 2 Iter   800 Time:9.6e+00 # Loss:1.41e-05, Loss_r:1.41e-05, Loss_b:4.40e-05 # Valid:4.48e-05, RL2:1.22e-02
Stage 2 Iter   810 Time:9.7e+00 # Loss:1.54e-05, Loss_r:1.54e-05, Loss_b:4.40e-05 # Valid:4.93e-05, RL2:1.13e-02
Stage 2 Iter   820 Time:9.7e+00 # Loss:1.59e-05, Loss_r:1.59e-05, Loss_b:4.40e-05 # Valid:4.69e-05, RL2:1.15e-02
Stage 2 Iter   830 Time:9.8e+00 # Loss:1.75e-05, Loss_r:1.75e-05, Loss_b:4.40e-05 # Valid:4.71e-05, RL2:1.12e-02
Stage 2 Iter   840 Time:9.8e+00 # Loss:1.47e-05, Loss_r:1.47e-05, Loss_b:4.40e-05 # Valid:4.42e-05, RL2:1.31e-02
Stage 2 Iter   850 Time:9.9e+00 # Loss:1.54e-05, Loss_r:1.54e-05, Loss_b:4.40e-05 # Valid:4.72e-05, RL2:1.16e-02
Stage 2 Iter   860 Time:9.9e+00 # Loss:1.62e-05, Loss_r:1.62e-05, Loss_b:4.40e-05 # Valid:4.58e-05, RL2:1.13e-02
Stage 2 Iter   870 Time:1.0e+01 # Loss:1.70e-05, Loss_r:1.70e-05, Loss_b:4.40e-05 # Valid:4.38e-05, RL2:1.21e-02
Stage 2 Iter   880 Time:1.0e+01 # Loss:1.70e-05, Loss_r:1.70e-05, Loss_b:4.40e-05 # Valid:4.78e-05, RL2:1.18e-02
Stage 2 Iter   890 Time:1.0e+01 # Loss:1.68e-05, Loss_r:1.68e-05, Loss_b:4.40e-05 # Valid:4.42e-05, RL2:1.25e-02
Stage 2 Iter   900 Time:1.0e+01 # Loss:1.39e-05, Loss_r:1.39e-05, Loss_b:4.40e-05 # Valid:4.37e-05, RL2:1.19e-02
Stage 2 Iter   910 Time:1.0e+01 # Loss:1.32e-05, Loss_r:1.32e-05, Loss_b:4.40e-05 # Valid:4.44e-05, RL2:1.15e-02
Stage 2 Iter   920 Time:1.0e+01 # Loss:1.32e-05, Loss_r:1.32e-05, Loss_b:4.40e-05 # Valid:4.51e-05, RL2:1.14e-02
Stage 2 Iter   930 Time:1.0e+01 # Loss:1.62e-05, Loss_r:1.62e-05, Loss_b:4.40e-05 # Valid:5.00e-05, RL2:1.17e-02
Stage 2 Iter   940 Time:1.0e+01 # Loss:1.48e-05, Loss_r:1.48e-05, Loss_b:4.40e-05 # Valid:4.84e-05, RL2:1.13e-02
Stage 2 Iter   950 Time:1.0e+01 # Loss:1.77e-05, Loss_r:1.77e-05, Loss_b:4.40e-05 # Valid:4.54e-05, RL2:1.16e-02
Stage 2 Iter   960 Time:1.0e+01 # Loss:1.39e-05, Loss_r:1.39e-05, Loss_b:4.40e-05 # Valid:4.95e-05, RL2:1.14e-02
Stage 2 Iter   970 Time:1.0e+01 # Loss:1.52e-05, Loss_r:1.52e-05, Loss_b:4.40e-05 # Valid:4.67e-05, RL2:1.13e-02
Stage 2 Iter   980 Time:1.1e+01 # Loss:1.48e-05, Loss_r:1.48e-05, Loss_b:4.40e-05 # Valid:4.65e-05, RL2:1.20e-02
Stage 2 Iter   990 Time:1.1e+01 # Loss:1.60e-05, Loss_r:1.60e-05, Loss_b:4.40e-05 # Valid:4.76e-05, RL2:1.15e-02
Stage 2 Iter  1000 Time:1.1e+01 # Loss:1.80e-05, Loss_r:1.80e-05, Loss_b:4.40e-05 # Valid:4.42e-05, RL2:1.15e-02
Stage 1 Iter   100 Time:5.9e-01 # Loss:1.42e-03, Loss_r:1.12e-03, Loss_b:3.00e-04 # Valid:1.70e-03, RL2:2.28e-02
Stage 1 Iter   200 Time:1.1e+00 # Loss:1.57e-03, Loss_r:1.95e-04, Loss_b:1.38e-03 # Valid:1.22e-03, RL2:6.61e-02
Stage 1 Iter   300 Time:1.6e+00 # Loss:7.43e-04, Loss_r:9.13e-05, Loss_b:6.52e-04 # Valid:2.64e-04, RL2:2.79e-02
Stage 1 Iter   400 Time:2.1e+00 # Loss:6.28e-05, Loss_r:5.55e-05, Loss_b:7.23e-06 # Valid:5.77e-05, RL2:3.22e-03
Stage 1 Iter   500 Time:2.6e+00 # Loss:4.31e-05, Loss_r:3.52e-05, Loss_b:7.85e-06 # Valid:5.00e-05, RL2:5.62e-03
Stage 1 Iter   600 Time:3.1e+00 # Loss:2.79e-05, Loss_r:2.47e-05, Loss_b:3.13e-06 # Valid:3.55e-05, RL2:1.83e-03
Stage 1 Iter   700 Time:3.6e+00 # Loss:3.35e-05, Loss_r:3.07e-05, Loss_b:2.79e-06 # Valid:2.95e-05, RL2:3.03e-03
Stage 1 Iter   800 Time:4.1e+00 # Loss:1.66e-05, Loss_r:1.48e-05, Loss_b:1.79e-06 # Valid:2.18e-05, RL2:1.49e-03
Stage 1 Iter   900 Time:4.6e+00 # Loss:1.90e-05, Loss_r:1.73e-05, Loss_b:1.68e-06 # Valid:1.32e-05, RL2:1.42e-03
Stage 1 Iter  1000 Time:5.1e+00 # Loss:6.33e-05, Loss_r:1.93e-05, Loss_b:4.40e-05 # Valid:4.57e-05, RL2:1.16e-02
Stage 2 Iter    10 Time:5.2e+00 # Loss:9.52e-05, Loss_r:9.52e-05, Loss_b:4.40e-05 # Valid:4.68e-05, RL2:1.11e-02
Stage 2 Iter    20 Time:5.2e+00 # Loss:9.03e-05, Loss_r:9.03e-05, Loss_b:4.40e-05 # Valid:4.47e-05, RL2:1.21e-02
Stage 2 Iter    30 Time:5.3e+00 # Loss:9.71e-05, Loss_r:9.71e-05, Loss_b:4.40e-05 # Valid:4.33e-05, RL2:1.28e-02
Stage 2 Iter    40 Time:5.3e+00 # Loss:3.08e-05, Loss_r:3.08e-05, Loss_b:4.40e-05 # Valid:5.16e-05, RL2:1.13e-02
Stage 2 Iter    50 Time:5.4e+00 # Loss:2.66e-05, Loss_r:2.66e-05, Loss_b:4.40e-05 # Valid:4.83e-05, RL2:1.21e-02
Stage 2 Iter    60 Time:5.4e+00 # Loss:1.79e-05, Loss_r:1.79e-05, Loss_b:4.40e-05 # Valid:4.63e-05, RL2:1.19e-02
Stage 2 Iter    70 Time:5.5e+00 # Loss:2.10e-05, Loss_r:2.10e-05, Loss_b:4.40e-05 # Valid:4.60e-05, RL2:1.11e-02
Stage 2 Iter    80 Time:5.5e+00 # Loss:1.52e-05, Loss_r:1.52e-05, Loss_b:4.40e-05 # Valid:4.62e-05, RL2:1.18e-02
Stage 2 Iter    90 Time:5.6e+00 # Loss:1.61e-05, Loss_r:1.61e-05, Loss_b:4.40e-05 # Valid:4.80e-05, RL2:1.15e-02
Stage 2 Iter   100 Time:5.6e+00 # Loss:1.67e-05, Loss_r:1.67e-05, Loss_b:4.40e-05 # Valid:4.80e-05, RL2:1.16e-02
Stage 2 Iter   110 Time:5.7e+00 # Loss:1.48e-05, Loss_r:1.48e-05, Loss_b:4.40e-05 # Valid:4.49e-05, RL2:1.20e-02
Stage 2 Iter   120 Time:5.7e+00 # Loss:1.42e-05, Loss_r:1.42e-05, Loss_b:4.40e-05 # Valid:4.88e-05, RL2:1.13e-02
Stage 2 Iter   130 Time:5.8e+00 # Loss:1.61e-05, Loss_r:1.61e-05, Loss_b:4.40e-05 # Valid:4.52e-05, RL2:1.17e-02
Stage 2 Iter   140 Time:5.8e+00 # Loss:1.38e-05, Loss_r:1.38e-05, Loss_b:4.40e-05 # Valid:5.08e-05, RL2:1.14e-02
Stage 2 Iter   150 Time:5.9e+00 # Loss:1.20e-05, Loss_r:1.20e-05, Loss_b:4.40e-05 # Valid:4.80e-05, RL2:1.21e-02
Stage 2 Iter   160 Time:5.9e+00 # Loss:1.60e-05, Loss_r:1.60e-05, Loss_b:4.40e-05 # Valid:4.40e-05, RL2:1.18e-02
Stage 2 Iter   170 Time:6.0e+00 # Loss:1.55e-05, Loss_r:1.55e-05, Loss_b:4.40e-05 # Valid:4.51e-05, RL2:1.14e-02
Stage 2 Iter   180 Time:6.0e+00 # Loss:1.31e-05, Loss_r:1.31e-05, Loss_b:4.40e-05 # Valid:4.46e-05, RL2:1.16e-02
Stage 2 Iter   190 Time:6.1e+00 # Loss:1.57e-05, Loss_r:1.57e-05, Loss_b:4.40e-05 # Valid:4.37e-05, RL2:1.18e-02
